billnum,billitem,material,qty,netval,tax,rpa_sat,calday
900608719,2,21017,1,23.33,4.67,28.00,2021-01-15
906077196,1,2038056006,1,18.33,3.67,22.00,2021-01-02
900587557,1,1000036910,1,53.33,10.67,64.00,2021-01-08
901245026,11,2024839007,1,45.00,9.00,54.00,2021-02-27
906637182,15,2038337005,3,1584.55,158.45,1743.00,2021-01-14
901241515,1,1000037342,1,45.45,4.55,50.00,2021-02-25
906639320,11,1000026459,4,110.00,22.00,132.00,2021-01-20
907197804,2,1000034774,1,372.50,74.50,447.00,2021-02-07
900498502,2,7000009745,1,80.83,16.17,97.00,2021-01-01
900695625,11,2029630003,1,62.50,12.00,75.00,2021-01-13
900802101,17,2028877002,1,165.00,33.00,198.00,2021-01-20
901153878,10,1000039952,3,197.50,39.50,237.00,2021-02-16
906154528,1,19758,3,1297.50,259.50,1557.00,2021-01-04
900402623,8,55147,1,75.83,15.17,91.00,2021-01-11
901179052,4,107837695,1,790.83,158.17,949.00,2021-02-18
900763491,7,2026176006,1,70.83,14.17,85.00,2021-01-02
900914271,11,1000014859,1,2113.33,422.67,2536.00,2021-02-01
901218601,1,1000003950,3,37.50,7.00,45.00,2021-02-25
900710020,4,1000007679,3,617.50,123.50,741.00,2021-01-16
901056351,1,2025083005,4,143.33,28.67,172.00,2021-02-02
901137268,1,107084726,1,55.00,11.00,66.00,2021-02-16
906617688,14,55439,1,41.67,8.33,50.00,2021-01-15
907094948,1,19067,1,55.00,11.00,66.00,2021-02-07
900734484,1,2486,1,16.67,3.33,20.00,2021-01-17
900934501,2,1000032354,1,89.17,17.83,107.00,2021-02-03
906765727,2,2037971007,3,267.27,26.73,294.00,2021-01-22
906952680,1,478001,1,60.83,12.17,73.00,2021-02-07
900657528,15,43653,1,20.00,4.00,24.00,2021-01-13
906157173,1,160762,3,5567.50,1113.50,6681.00,2021-01-03
906858691,3,20776,1,9.17,1.83,11.00,2021-01-24
906990380,10,8000000214,1,33.33,6.67,40.00,2021-01-31
900819888,3,106214752,1,0.83,0.17,1.00,2021-01-04
900959748,1,1000022850,1,23.33,4.67,28.00,2021-02-21
901141032,2,2027454004,1,632.50,126.50,759.00,2021-02-20
906948290,1,7000009745,1,80.83,16.17,97.00,2021-02-01
901162096,4,1000008489,1,50.00,5.00,55.00,2021-02-21
900524695,4,2027691005,3,1905.00,381.00,2286.00,2021-01-06
900710020,6,1000024698,1,17.00,3.00,21.00,2021-01-16
900995117,7,2025483005,1,1470.00,147.00,1617.00,2021-02-08
906700404,1,2034489003,1,30.00,6.00,36.00,2021-01-16
907206674,2,2035328001,1,81.67,16.33,98.00,2021-02-10
900607449,11,1000044506,1,20.00,2.00,22.00,2021-01-11
900854648,1,662668,1,68.33,13.67,82.00,2021-01-26
900878482,3,1000009507,3,10.00,2.00,12.00,2021-01-27
901066285,7,1000050344,1,42.50,8.00,51.00,2021-02-10
906413029,2,2038059002,1,26.67,5.33,32.00,2021-01-07
907242887,1,1000050268,1,128.33,25.67,154.00,2021-02-13
900524523,2,1000047025,1,63.33,12.67,76.00,2021-01-03
900917936,4,1000041079,1,16.67,3.33,20.00,2021-01-31
901179052,6,107854284,1,25.00,5.00,30.00,2021-02-18
907000496,9,108353529,1,2040.83,408.17,2449.00,2021-02-02
907260291,13,1000029012,1,2.00,0.50,3.00,2021-02-15
907397305,9,1000069132,3,185.00,37.00,222.00,2021-02-17
900439259,1,19067,1,55.00,11.00,66.00,2021-01-02
900533376,1,106756711,1,134.17,26.83,161.00,2021-01-05
900771667,1,2024945003,2,5650.91,565.09,6216.00,2021-01-19
900901466,1,7000009745,1,80.83,16.17,97.00,2021-01-29
906149015,2,1000051916,1,231.67,46.33,278.00,2021-01-03
906998838,2,2034502007,2,100.00,20.00,120.00,2021-02-05
907088386,20,1000076371,3,27.27,2.73,30.00,2021-02-08
907190981,5,1000063567,1,203.33,40.67,244.00,2021-02-13
900904170,1,2027187005,1,69.17,13.83,83.00,2021-01-30
900979431,5,1000044874,4,66.67,13.33,80.00,2021-02-04
901023575,6,1000028211,3,105.00,21.00,126.00,2021-02-10
901056343,3,43653,1,20.00,4.00,24.00,2021-02-13
901075818,16,1000022019,1,95.83,19.17,115.00,2021-02-16
901120269,7,1000022020,1,25.83,5.17,31.00,2021-02-14
906008416,2,61635,1,14.17,2.83,17.00,2021-01-01
906525128,2,1000022507,1,48.33,9.67,58.00,2021-01-15
907158237,6,55147,3,227.50,45.50,273.00,2021-02-08
907460566,1,2037764002,1,50.00,5.00,55.00,2021-02-23
907540840,2,1000039427,1,89.09,8.91,98.00,2021-02-26
900691580,6,1000033912,3,1180.00,236.00,1416.00,2021-01-13
900744994,1,2025481005,2,683.33,136.67,820.00,2021-01-19
901256207,13,35148,1,80.00,16.00,96.00,2021-02-27
906312470,13,62993,1,390.00,39.00,429.00,2021-01-06
906452697,2,18720,1,776.67,155.33,932.00,2021-01-08
906556713,1,1000047882,1,180.91,18.09,199.00,2021-01-09
906963715,1,1000054318,3,1685.00,337.00,2022.00,2021-01-30
907425486,3,1000066692,4,774.55,77.45,852.00,2021-02-22
900673902,1,1000013861,1,24.55,2.45,27.00,2021-01-14
900831858,2,107084902,1,0.83,0.17,1.00,2021-01-20
900464120,3,1000026148,1,56.36,5.64,62.00,2021-02-15
900642549,9,1000046831,3,70.00,14.00,84.00,2021-01-13
900712007,10,70307,1,17.00,3.00,21.00,2021-01-17
901012719,3,1000050424,1,34.17,6.83,41.00,2021-02-06
901213187,3,1000031300,1,88.18,8.82,97.00,2021-02-28
901056463,3,1000044501,1,306.36,30.64,337.00,2021-02-13
906602558,1,62975,1,34.55,3.45,38.00,2021-01-11
900716649,11,1000024024,1,10.00,2.00,12.00,2021-01-15
901053502,1,1000039354,1,82.50,16.00,99.00,2021-02-09
906657641,10,2036304001,1,261.67,52.33,314.00,2021-01-21
907388680,1,1000066056,1,20.00,4.00,24.00,2021-02-20
900582902,2,1000045582,1,32.50,6.00,39.00,2021-01-09
900799391,6,2031739002,1,22.00,4.00,27.00,2021-01-28
901247264,5,2028204002,1,76.67,15.33,92.00,2021-02-28
906811049,10,1000064694,1,27.00,5.00,33.00,2021-01-24
900528856,1,1000047804,2,100.00,20.00,120.00,2021-01-02
900901156,18,1000022524,1,60.00,12.00,72.00,2021-01-30
900967539,7,1000004890,1,595.83,119.17,715.00,2021-02-07
901041704,2,105527597,1,27.00,5.00,33.00,2021-02-17
901050493,2,107542483,3,4352.50,870.50,5223.00,2021-02-15
906835869,3,2036335002,2,26.67,5.33,32.00,2021-01-24
906875968,2,1000046285,2,598.18,59.82,658.00,2021-01-26
907203610,10,2037184003,2,121.67,24.33,146.00,2021-02-12
900491845,2,16951,1,21.67,4.33,26.00,2021-01-04
901000126,3,26703,3,105.00,21.00,126.00,2021-02-05
906374926,1,108086213,1,20.83,4.17,25.00,2021-01-06
900772082,1,104558623,1,31.67,6.33,38.00,2021-01-02
900835031,2,25379,1,56.67,11.33,68.00,2021-01-18
900966330,4,2025734004,4,3013.33,602.67,3616.00,2021-02-05
906063185,4,55615,1,44.17,8.83,53.00,2021-01-02
906895539,2,2040163002,1,220.83,44.17,265.00,2021-01-28
907043967,4,19719,1,40.83,8.17,49.00,2021-02-03
907097708,1,893138,1,73.33,14.67,88.00,2021-02-08
907165938,1,1000037758,1,22.00,4.00,27.00,2021-02-11
900748800,1,1000030984,1,15.00,3.00,18.00,2021-01-20
901247264,8,2028273002,4,14836.67,2967.33,17804.00,2021-02-28
907162705,1,107969217,1,30.83,6.17,37.00,2021-02-07
901154502,7,1000041787,1,67.50,13.00,81.00,2021-02-21
907178912,1,1000050724,1,21.82,2.18,24.00,2021-02-08
900940863,1,2031374006,1,116.36,11.64,128.00,2021-01-17
901262777,2,2024914001,1,208.33,41.67,250.00,2021-02-25
900662926,3,817851,1,16.67,3.33,20.00,2021-01-12
901154046,1,2025777004,1,228.33,45.67,274.00,2021-02-17
906705807,7,1000063889,1,833.33,166.67,1000.00,2021-01-16
906920327,14,1000014377,1,140.91,14.09,155.00,2021-01-27
906928330,1,1000030570,1,67.50,13.00,81.00,2021-01-31
907354424,1,108133286,1,51.67,10.33,62.00,2021-02-18
907501560,1,7000009745,2,161.67,32.33,194.00,2021-02-23
900658340,2,1000045018,2,6020.00,1204.00,7224.00,2021-01-24
900677494,4,1000034686,3,217.50,43.50,261.00,2021-01-14
901040897,5,107084849,1,1376.36,137.64,1514.00,2021-02-16
901095136,5,1000009586,1,168.33,33.67,202.00,2021-02-17
901188140,16,92594,2,36.67,7.33,44.00,2021-02-22
906220908,1,30299,3,442.50,88.50,531.00,2021-01-04
907013795,9,84339,1,22.73,2.27,25.00,2021-02-01
900649566,6,1000022531,1,16.67,3.33,20.00,2021-01-10
900748984,1,2026932002,1,412.50,82.50,495.00,2021-01-23
900851175,3,18452,1,43.33,8.67,52.00,2021-01-25
900920936,1,19719,1,40.83,8.17,49.00,2021-01-30
900948179,1,2027666002,3,200.00,40.00,240.00,2021-02-06
906724108,1,1000043429,1,260.83,52.17,313.00,2021-01-17
900448670,10,1000047812,1,316.67,63.33,380.00,2021-01-02
900657528,2,19719,1,40.83,8.17,49.00,2021-01-13
900767283,11,2025937004,1,40.83,8.17,49.00,2021-01-15
901018435,10,55205,1,288.33,57.67,346.00,2021-02-08
907102068,5,43459,1,217.50,43.50,261.00,2021-02-09
907336240,9,1000019243,1,68.33,13.67,82.00,2021-02-21
900890292,2,2025794003,1,70.00,14.00,84.00,2021-02-05
901012105,3,1000030528,1,80.83,16.17,97.00,2021-02-06
901241063,4,2028106015,2,41.67,8.33,50.00,2021-02-26
906666965,1,7000009745,1,80.83,16.17,97.00,2021-01-16
906986291,1,2035330002,1,23.33,4.67,28.00,2021-02-03
900603992,4,2030022004,1,10.00,2.00,12.00,2021-01-07
906343386,1,19372,1,320.91,32.09,353.00,2021-01-07
906479649,10,2036381004,1,31.67,6.33,38.00,2021-01-20
906778678,3,2035976004,1,43.33,8.67,52.00,2021-01-23
906876398,1,2037082004,3,16.36,1.64,18.00,2021-01-26
906880145,2,1000074896,1,2899.17,579.83,3479.00,2021-01-25
907223941,6,1000065481,1,36.36,3.64,40.00,2021-02-12
900535975,2,106199610,1,21.67,4.33,26.00,2021-01-06
900925815,3,26703,1,35.00,7.00,42.00,2021-02-05
901196584,4,212857,1,47.27,4.73,52.00,2021-02-22
906500633,14,2037540003,1,22.73,2.27,25.00,2021-01-10
906822536,4,55417,1,820.83,164.17,985.00,2021-01-23
907255911,3,230923,3,245.45,24.55,270.00,2021-02-11
900664547,2,1000012422,1,17.00,3.00,21.00,2021-01-16
900788527,7,108217789,1,199.17,39.83,239.00,2021-02-02
900801061,2,104136623,1,51.67,10.33,62.00,2021-01-21
901064786,2,20404,1,3416.67,683.33,4100.00,2021-02-09
906957746,9,2028564002,3,182.50,36.50,219.00,2021-02-01
907416828,1,1000066036,1,704.55,70.45,775.00,2021-02-19
900719213,4,1000045800,3,177.50,35.50,213.00,2021-01-17
906345688,2,108298769,1,72.50,14.00,87.00,2021-01-07
906637182,2,2038106003,3,195.00,39.00,234.00,2021-01-14
906884259,18,1000039163,1,280.00,28.00,308.00,2021-01-28
907238215,1,7000009745,3,242.50,48.50,291.00,2021-02-12
907241068,9,1000050264,1,894.55,89.45,984.00,2021-02-15
900425402,2,1000038227,1,56.36,5.64,62.00,2021-01-02
900525848,2,724390,2,353.33,70.67,424.00,2021-01-02
900649566,4,1000022523,2,138.33,27.67,166.00,2021-01-10
900940865,18,1000043223,1,123.33,24.67,148.00,2021-02-01
906984615,10,242499,3,1720.00,344.00,2064.00,2021-01-30
900600002,1,102738575,1,1065.83,213.17,1279.00,2021-01-09
900677494,6,1000034691,1,64.17,12.83,77.00,2021-01-14
900855956,1,243222,1,29.17,5.83,35.00,2021-01-15
906048879,4,95035,4,5053.33,1010.67,6064.00,2021-01-01
906162249,2,1000054616,1,21.67,4.33,26.00,2021-01-05
906610654,14,410827,1,86.36,8.64,95.00,2021-01-12
907152320,1,7000009745,1,80.83,16.17,97.00,2021-02-13
907620702,2,2037779003,1,785.00,157.00,942.00,2021-02-27
900655808,1,19719,3,122.50,24.00,147.00,2021-01-13
900545387,5,32204,4,261.82,26.18,288.00,2021-01-09
900612016,3,25901,1,22.73,2.27,25.00,2021-01-10
900768479,1,1000042673,1,52.73,5.27,58.00,2021-01-31
901081528,17,2026073008,1,44.55,4.45,49.00,2021-02-18
906494051,2,2029718004,1,21.67,4.33,26.00,2021-01-11
906573113,16,1000043568,3,105.00,21.00,126.00,2021-01-14
907105709,13,134856,1,13.33,2.67,16.00,2021-02-02
907194050,1,2037469005,1,39.17,7.83,47.00,2021-02-15
907386004,1,1000017390,1,20.83,4.17,25.00,2021-02-22
900402623,5,30618,1,528.18,52.82,581.00,2021-01-11
900567592,1,35484,3,115.00,23.00,138.00,2021-01-06
900603992,6,2030043002,1,405.00,81.00,486.00,2021-01-07
900671684,10,1000009586,1,168.33,33.67,202.00,2021-01-13
900979503,1,2027837002,1,73.64,7.36,81.00,2021-02-07
907223941,4,1000065356,4,180.00,36.00,216.00,2021-02-12
907452008,2,25390,1,34.17,6.83,41.00,2021-02-22
900679382,1,108286848,1,30.00,6.00,36.00,2021-01-17
900739849,3,2026656002,3,432.50,86.50,519.00,2021-01-21
900904056,4,2026740002,1,15.83,3.17,19.00,2021-02-03
900924610,1,1000050314,1,5.83,1.17,7.00,2021-02-03
900984277,1,2028903002,3,635.00,127.00,762.00,2021-02-07
907043967,6,25938,2,580.00,116.00,696.00,2021-02-03
906548859,10,2035998002,1,42.73,4.27,47.00,2021-01-13
907386064,1,1000016015,3,204.55,20.45,225.00,2021-02-17
900499044,1,271228,1,47.50,9.00,57.00,2021-01-05
900862274,4,2025658002,1,50.00,10.00,60.00,2021-01-26
900959539,1,2025772001,1,305.00,61.00,366.00,2021-02-14
901245807,1,2027696003,4,323.33,64.67,388.00,2021-02-23
906530463,1,7000009745,1,80.83,16.17,97.00,2021-01-10
906667356,1,1000040789,1,34.17,6.83,41.00,2021-01-17
906728889,4,108298857,1,56.67,11.33,68.00,2021-01-24
907515788,1,1000065488,3,100.91,10.09,111.00,2021-02-27
907563556,3,2039545002,1,1980.00,396.00,2376.00,2021-02-25
901201471,8,1000039015,1,62.73,6.27,69.00,2021-02-21
905949296,5,1000054798,1,27.00,5.00,33.00,2021-01-02
906109079,4,1000013448,1,229.17,45.83,275.00,2021-01-05
906345690,16,1000065317,1,2680.00,536.00,3216.00,2021-01-07
907012858,2,40267,1,49.17,9.83,59.00,2021-01-29
900587435,2,2026228006,1,56.67,11.33,68.00,2021-01-13
900925133,2,2031375005,1,622.50,124.50,747.00,2021-01-18
907055007,1,15707,2,630.00,126.00,756.00,2021-02-02
907415252,1,1000052654,1,3263.33,652.67,3916.00,2021-02-20
906893393,2,2034188005,1,40.91,4.09,45.00,2021-01-29
900461403,3,2027813001,1,5.83,1.17,7.00,2021-01-03
900527891,11,106773781,1,288.33,57.67,346.00,2021-01-07
900949243,3,1000021856,1,82.50,16.00,99.00,2021-02-06
900976576,1,1000044546,1,6.67,1.33,8.00,2021-02-04
901171038,2,108234773,1,80.83,16.17,97.00,2021-02-20
900465653,2,1000047386,1,40.00,8.00,48.00,2021-01-01
906174411,20,104034571,1,24.17,4.83,29.00,2021-01-05
906315333,2,1000047782,1,67.27,6.73,74.00,2021-01-13
906431805,12,56643,1,68.33,13.67,82.00,2021-01-11
906980003,3,2040752001,2,76.67,15.33,92.00,2021-01-30
907087526,2,1000024212,1,35.83,7.17,43.00,2021-02-06
907096574,20,104034571,1,24.17,4.83,29.00,2021-02-05
906816023,2,32204,1,65.45,6.55,72.00,2021-01-25
906944331,6,55435,1,39.17,7.83,47.00,2021-01-29
901004209,6,2026670004,1,173.64,17.36,191.00,2021-02-07
906763349,2,2037571002,1,32.50,6.00,39.00,2021-01-25
907000496,7,108353490,1,125.00,25.00,150.00,2021-02-02
907249355,3,2037351001,1,38.33,7.67,46.00,2021-02-13
907397305,7,1000068933,1,80.83,16.17,97.00,2021-02-17
900617978,2,1000044737,1,79.17,15.83,95.00,2021-01-15
900772082,8,1000044963,1,541.67,108.33,650.00,2021-01-02
900920510,3,1000050424,3,102.50,20.00,123.00,2021-02-01
900979431,1,1000044544,1,104.55,10.45,115.00,2021-02-04
901066285,9,1000050425,3,35.00,7.00,42.00,2021-02-10
901256207,10,30458,1,24.17,4.83,29.00,2021-02-27
906301798,1,1000053606,1,77.50,15.00,93.00,2021-01-06
906312470,10,55482,1,390.00,78.00,468.00,2021-01-06
906876769,3,20703,1,57.50,11.00,69.00,2021-01-30
907093612,11,1000069750,1,40.83,8.17,49.00,2021-02-09
900744994,5,2028870001,1,4116.67,823.33,4940.00,2021-01-19
900887059,1,108298849,1,397.50,79.50,477.00,2021-01-29
900995117,9,2025639002,1,140.91,14.09,155.00,2021-02-08
901080707,6,2032708003,1,130.00,26.00,156.00,2021-02-13
901154458,3,2027775003,1,54.17,10.83,65.00,2021-02-16
906076177,1,1000034523,3,7202.50,1440.50,8643.00,2021-01-05
906244752,1,2036276003,2,23.64,2.36,26.00,2021-01-05
900712007,13,92594,1,18.33,3.67,22.00,2021-01-17
900870946,1,1000013339,1,700.00,70.00,770.00,2021-02-01
906205868,1,1000026882,1,38.33,7.67,46.00,2021-01-04
906246748,1,106545703,1,26.36,2.64,29.00,2021-01-04
906404475,2,1000071149,4,90.00,18.00,108.00,2021-01-07
906975773,2,107437093,1,143.33,28.67,172.00,2021-02-08
907532990,10,436283,4,116.67,23.33,140.00,2021-02-27
900748800,8,1000031156,3,9695.45,969.55,10665.00,2021-01-20
901014878,1,2024868005,1,20.00,4.00,24.00,2021-02-07
901093272,2,2027164008,1,341.67,68.33,410.00,2021-02-13
901245762,1,2031468003,1,69.17,13.83,83.00,2021-02-26
901247264,1,2028143003,2,470.91,47.09,518.00,2021-02-28
906105503,14,2034806004,4,166.67,33.33,200.00,2021-01-02
906720653,4,1000075135,3,30.00,6.00,36.00,2021-01-17
900590793,2,350957,1,686.36,68.64,755.00,2021-01-06
900820218,3,19719,1,40.83,8.17,49.00,2021-01-26
907185454,4,2035862003,1,341.82,34.18,376.00,2021-02-12
907248971,1,2035817003,1,114.55,11.45,126.00,2021-02-13
907486474,3,55482,1,390.00,78.00,468.00,2021-02-26
900857132,3,1000039354,1,82.50,16.00,99.00,2021-01-28
901126291,1,1000032627,1,342.73,34.27,377.00,2021-02-15
901144571,6,2031768002,1,33.33,6.67,40.00,2021-02-16
901254306,2,2031430005,1,11.67,2.33,14.00,2021-02-25
906602558,5,179350,1,10.83,2.17,13.00,2021-01-11
906748126,2,1000077436,1,665.00,133.00,798.00,2021-01-19
907291412,3,2038892002,1,56.67,11.33,68.00,2021-02-13
900523382,1,2025084004,3,5.00,1.00,6.00,2021-02-25
900577088,3,2024915003,1,52.73,5.27,58.00,2021-01-09
905971802,1,7000009746,1,72.73,7.27,80.00,2021-01-01
906345588,1,17621,1,15.00,3.00,18.00,2021-01-12
906579923,1,1000067496,1,440.00,44.00,484.00,2021-01-14
900726564,2,20858,1,38.18,3.82,42.00,2021-01-18
901231910,1,2031458005,1,50.83,10.17,61.00,2021-02-24
906220908,8,70307,1,17.00,3.00,21.00,2021-01-04
906282442,1,1000052692,1,389.17,77.83,467.00,2021-01-07
907504463,11,2034455001,3,10135.00,2027.00,12162.00,2021-02-24
907548073,3,106773781,3,865.00,173.00,1038.00,2021-02-24
900703496,2,1000015253,3,65.00,13.00,78.00,2021-01-26
900859215,1,1000028043,1,24.17,4.83,29.00,2021-01-28
901268024,4,107722741,1,70.91,7.09,78.00,2021-02-25
906367352,3,55145,1,72.50,14.00,87.00,2021-01-08
906511250,18,73403,1,30.83,6.17,37.00,2021-01-17
906894470,4,1000034480,1,46.67,9.33,56.00,2021-01-31
900622620,1,1000047482,1,832.50,166.50,999.00,2021-01-11
900642549,7,1000046780,4,2493.33,498.67,2992.00,2021-01-13
900914296,2,1000012604,2,113.33,22.67,136.00,2021-02-04
901206156,1,1000050932,1,34.17,6.83,41.00,2021-02-25
901248170,3,1000052146,3,170.00,34.00,204.00,2021-02-28
906157173,5,1000067107,3,290.00,58.00,348.00,2021-01-03
906593299,1,102333885,1,33.33,6.67,40.00,2021-01-17
907138460,12,1000077315,1,40.00,8.00,48.00,2021-02-09
907587104,2,2037147001,1,104.17,20.83,125.00,2021-02-27
900489833,2,2027726001,1,282.50,56.50,339.00,2021-01-02
906980238,2,2034604003,2,140.00,28.00,168.00,2021-02-01
907301771,1,1000051418,1,117.27,11.73,129.00,2021-02-14
900928851,3,1000042132,1,24.17,4.83,29.00,2021-01-30
901114920,3,242503,1,2221.67,444.33,2666.00,2021-02-16
907190981,1,1000058243,1,54.17,10.83,65.00,2021-02-13
907337293,6,1000017234,1,22.00,4.00,27.00,2021-02-17
907344784,1,7000009745,1,80.83,16.17,97.00,2021-02-20
900785101,1,2026223001,1,20.91,2.09,23.00,2021-01-10
900910056,2,19758,1,432.50,86.50,519.00,2021-02-01
906902615,19,2038857007,1,58.18,5.82,64.00,2021-01-26
907204374,3,1000037678,2,41.67,8.33,50.00,2021-02-14
907260291,10,1000028745,2,2883.33,576.67,3460.00,2021-02-15
907416828,8,1000066342,1,451.82,45.18,497.00,2021-02-19
907434844,2,19067,1,55.00,11.00,66.00,2021-02-20
907434866,3,107643401,1,36.36,3.64,40.00,2021-02-20
900443454,4,19758,1,432.50,86.50,519.00,2021-01-01
900895878,1,2025637009,1,45.00,9.00,54.00,2021-01-28
901120269,9,1000022134,2,775.00,155.00,930.00,2021-02-14
901200181,2,20858,4,152.73,15.27,168.00,2021-02-22
901155399,7,1000050908,4,703.33,140.67,844.00,2021-02-16
901295319,4,55443,2,56.67,11.33,68.00,2021-02-24
906139254,2,1000028529,1,629.17,125.83,755.00,2021-01-03
906498716,17,106545711,1,18.33,3.67,22.00,2021-01-08
907029377,12,2037983004,1,46.67,9.33,56.00,2021-02-01
901060469,1,107733247,3,907.50,181.50,1089.00,2021-02-11
901268024,6,107729264,1,185.00,37.00,222.00,2021-02-25
900764709,5,1000011797,1,38.33,7.67,46.00,2021-01-20
900783126,16,1000008679,1,18.18,1.82,20.00,2021-01-10
900805104,2,1000041421,2,1067.27,106.73,1174.00,2021-01-22
900855956,8,103495624,1,153.33,30.67,184.00,2021-01-15
901128596,2,2026542005,1,2.73,0.27,3.00,2021-02-17
906489192,2,1000069306,1,328.33,65.67,394.00,2021-01-11
906503372,2,1000070480,2,178.33,35.67,214.00,2021-01-10
906765216,3,20776,1,9.17,1.83,11.00,2021-01-20
900443454,6,32204,1,65.45,6.55,72.00,2021-01-01
901153878,13,1000039969,4,130.00,26.00,156.00,2021-02-16
907282263,16,55482,1,390.00,78.00,468.00,2021-02-13
901056351,5,2027163006,2,110.00,22.00,132.00,2021-02-02
907094948,5,78304,1,28.33,5.67,34.00,2021-02-07
907175276,4,1000067127,2,43.33,8.67,52.00,2021-02-10
907502939,14,55481,1,8.18,0.82,9.00,2021-02-24
906790877,1,1000003523,1,16.36,1.64,18.00,2021-01-20
907004988,1,2036977001,1,45.00,9.00,54.00,2021-02-06
907337293,4,1000016724,2,134.55,13.45,148.00,2021-02-17
900758342,3,724391,1,45.83,9.17,55.00,2021-01-19
901000919,2,2029725004,2,625.45,62.55,688.00,2021-02-08
901118044,19,2030194001,1,452.73,45.27,498.00,2021-02-14
901014886,12,55414,1,19.17,3.83,23.00,2021-02-09
901054060,1,1000026379,1,28.18,2.82,31.00,2021-02-13
901080707,4,2032681006,1,43.64,4.36,48.00,2021-02-13
906765459,2,19372,4,1283.64,128.36,1412.00,2021-01-22
906920328,1,1000065322,1,66.67,13.33,80.00,2021-01-27
900594046,1,1000039768,3,1890.00,189.00,2079.00,2021-01-09
900601268,1,1000039431,1,30.00,6.00,36.00,2021-01-07
900763491,9,2028492001,1,26.67,5.33,32.00,2021-01-02
900775173,10,2028880002,1,19.17,3.83,23.00,2021-01-20
906870213,1,2032754002,1,35.00,7.00,42.00,2021-01-24
900602237,5,1000012663,1,37.50,7.00,45.00,2021-01-16
900632987,12,1000040576,1,20.83,4.17,25.00,2021-01-11
901004209,4,2025658003,2,452.73,45.27,498.00,2021-02-07
901201471,1,1000038766,1,2907.50,581.50,3489.00,2021-02-21
901201504,3,18720,1,776.67,155.33,932.00,2021-02-23
907316862,1,2038881003,1,24.17,4.83,29.00,2021-02-17
907372600,2,25408,1,622.50,124.50,747.00,2021-02-18
907470970,14,1000057111,1,16.67,3.33,20.00,2021-02-21
900571468,4,1000035481,1,63.33,12.67,76.00,2021-01-06
900652286,2,1000012659,1,39.17,7.83,47.00,2021-01-12
900893140,19,1000044953,2,286.67,57.33,344.00,2021-02-01
901054921,10,1000025093,1,16.67,3.33,20.00,2021-02-13
906342184,1,1000028676,1,65.45,6.55,72.00,2021-01-08
906534267,10,55480,1,80.83,16.17,97.00,2021-01-12
906944331,4,55145,1,72.50,14.00,87.00,2021-01-29
907401266,1,2038053003,1,181.67,36.33,218.00,2021-02-19
